,_index,_type,_id,_score,sort,redVarietal,isVQA,subCategory,consumerRating,featured,_isLimitedTimeOffer,regularPrice,isCraft,isDraft,promotionStartDate,whiteVarietal,tastingDescription,_promotionStartDate,_all_featured,promotionEndDate,isBCSpirit,sku,isLimitedTimeOffer,_featured,image,availableUnits,last_updated,subRegion,unitSize,upc,_blacklist,isDealcoholizedWine,volume,certificates,name,style,countryName,isBCCraft,region,statusCode,status,color,grapeType,isOrganic,storeCount,nameSuffix,alcoholPercentage,productCategory,isExclusive,all_featured,restrictionCode,productSubCategory,namePrefix,countryCode,isOntarioVQA,class,productType,isKosher,_whitelist,inventoryCode,currentPrice,sweetness,isNew,all_promotions,promotions,nameSanitized,isBCVQA,_promotionEndDate,votes,category,ribbons,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
3280,bcls,product,401979,0.5951133,TAYLOR FLADGATE - 10 AND 20 YEAR OLD TAWNY PORT,,,Fortified Wine,4.0,[],,62.99,,,,,False,,[],,,401979,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/401979.jpeg,209,2023-10-08 07:10:01,,2,['05013626116470'],False,,0.375,[],TAYLOR FLADGATE - 10 AND 20 YEAR OLD TAWNY PORT,,Portugal,False,,2,2,NOT APPLICABLE,NOT APPLICABLE,False,24.0, 10 AND 20 YEAR OLD TAWNY PORT,0.2,,False,[],ST,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,62.99,10,False,,,taylor fladgate - 10 and 20 year old tawny port,,,7,Wine,[],1005,1036,1147,156.75,13164.91,0.15000000000000002,419.9333333333333,0.12903225806451613
3281,bcls,product,121749,0.5951133,TAYLOR FLADGATE - 10 YEAR OLD TAWNY,Other Blend,,Fortified Wine,4.5,[],,41.99,,,,,"90 Points, Wine Spectator - ""The colour is garnet orange showing its barrel age the nose a nutty spicy, fig, brown sugar affair with flecks of pipe tobacco, nutmeg and orange peel. The palate is aromatic with almonds, toffee and spice that finishes long and sweet. Serve fireside with friends or a great book."" (June 2018)
",,[],,,121749,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/121749.jpeg,1889,2023-10-08 07:10:01,,1,['05013626111284'],False,,0.75,[],TAYLOR FLADGATE - 10 YEAR OLD TAWNY,,Portugal,False,,2,2,RED,OTHER BLEND,False,170.0, 10 YEAR OLD TAWNY,0.2,,False,[],SR,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,41.99,10,False,,,taylor fladgate - 10 year old tawny,,,149,Wine,[],1005,1036,1147,1416.75,79319.11,0.15000000000000002,279.9333333333333,0.9139784946236559
3282,bcls,product,106302,0.5951133,"TAYLOR FLADGATE - 10, 20, 30 & 40 YEAR OLD CENTURY OF PORT",Other Blend,,Fortified Wine,4.3,[],,302.99,,,,,"A presentation box containing one half bottle each of 10, 20, 30 & 40 Year Old Tawny. This unique collection demonstrates the evolution of tawny Port as it ages in wood, starting with the round and jammy 10 Year and culminating in the sumptuous 40 Year with its wonderful mellow complexity and concentration.
",,[],,,106302,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/106302.jpeg,31,2023-10-08 07:10:01,,4,"['05013626111185', '05013626111208', '05013626111123', '05013626111192']",False,,0.375,[],"TAYLOR FLADGATE - 10, 20, 30 & 40 YEAR OLD CENTURY OF PORT",,Portugal,False,,2,2,RED,OTHER BLEND,False,8.0," 10, 20, 30 & 40 YEAR OLD CENTURY OF PORT",0.2,,False,[],SM,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,302.99,10,False,,,"taylor fladgate - 10, 20, 30 & 40 year old century of port",,,95,Wine,[],1005,1036,1147,46.5,9392.69,0.30000000000000004,1009.9666666666666,0.043010752688172046
3283,bcls,product,100980,0.6023824,TAYLOR FLADGATE - 1970 SINGLE HARVEST VERY OLD TAWNY,,,Fortified Wine,5.0,[],,289.99,,,,,"98 Points, Decanter - ""Gloriously lifted on the nose with a touch of sultana, molasses and roasted coffee. Rich and beautifully intense on the palate; a smooth, slightly syrupy resonance offset by a lithe streak of acidity, which keeps the wine fresh all the way through. (May 2020)
",,['BCL Select'],,,100980,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/100980.jpeg,31,2023-10-08 07:10:01,,1,['05013626116159'],False,,0.75,[],TAYLOR FLADGATE - 1970 SINGLE HARVEST VERY OLD TAWNY,,Portugal,False,,2,2,NOT APPLICABLE,NOT APPLICABLE,False,15.0, 1970 SINGLE HARVEST VERY OLD TAWNY,0.2,,True,['BCL Select'],C,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,289.99,10,False,,,taylor fladgate - 1970 single harvest very old tawny,,,12,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1005,1036,1147,23.25,8989.69,0.15000000000000002,1933.2666666666664,0.08064516129032258
3284,bcls,product,149047,0.5951133,TAYLOR FLADGATE - 20 YEAR OLD TAWNY,Other Blend,,Fortified Wine,4.4,[],,72.99,,,,,"95 Points, James Suckling:  ""Full-bodied, very fruity and dense with intense nut and mahogany flavors. Hints of sultanas, chocolate and coffee. Extremely creamy, long and flavorful. Delicious all the way.""  June 2019
",,[],,,149047,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/149047.jpeg,1402,2023-10-08 07:10:01,,1,['05013626111291'],False,,0.75,[],TAYLOR FLADGATE - 20 YEAR OLD TAWNY,,Portugal,False,,2,2,RED,OTHER BLEND,False,133.0, 20 YEAR OLD TAWNY,0.2,,False,[],SR,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,72.99,10,False,,,taylor fladgate - 20 year old tawny,,,141,Wine,[],1005,1036,1147,1051.5,102331.98,0.15000000000000002,486.5999999999999,0.7150537634408602
3285,bcls,product,667360,0.5951133,TAYLOR FLADGATE - 30 YEAR OLD TAWNY,Other Blend,,Fortified Wine,4.6,[],,164.99,,,,,"95 Points, Wine Spectator - ""This is lovely, displaying warm date, toffee and persimmon notes entwined with sesame oil, green tea and ginger flavours. Shows a lovely interplay of sweet and dry, with flashes of hazelnut cream and juniper contrasting each other on the long and deep finish."" (June 2018)
",,[],,,667360,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/667360.jpeg,57,2023-10-08 07:10:01,,1,['05013626111307'],False,,0.75,[],TAYLOR FLADGATE - 30 YEAR OLD TAWNY,,Portugal,False,,2,2,RED,OTHER BLEND,False,6.0, 30 YEAR OLD TAWNY,0.2,,False,[],SM,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,164.99,10,False,,,taylor fladgate - 30 year old tawny,,,74,Wine,[],1005,1036,1147,42.75,9404.43,0.15000000000000002,1099.9333333333332,0.03225806451612903
3286,bcls,product,46250,0.6023824,TAYLOR FLADGATE - 40 YEAR OLD TAWNY,Other Blend,,Fortified Wine,4.3,[],,222.99,,,,,"95 Points, Wine Spectator - ""Alluring, with a warm date and gently mulled fig and peach core gliding through, while light alder, bitter almond and candied ginger notes add sparkle and texture along the edges."" (June 2018)
",,[],,,46250,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/46250.jpeg,75,2023-10-08 07:10:01,,1,"['05013626111314', '05013626113288']",False,,0.75,[],TAYLOR FLADGATE - 40 YEAR OLD TAWNY,,Portugal,False,,2,2,RED,OTHER BLEND,False,13.0, 40 YEAR OLD TAWNY,0.2,,False,[],SM,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,222.99,10,False,,,taylor fladgate - 40 year old tawny,,,109,Wine,[],1005,1036,1147,56.25,16724.25,0.15000000000000002,1486.6,0.06989247311827956
3287,bcls,product,467410,0.5951133,TAYLOR FLADGATE - 50 YEAR OLD TAWNY GOLDEN AGE,,,Fortified Wine,3.8,[],,349.99,,,,,"97 Points Wine Advocate, ""Mature, with dark chocolate nuances, this is rich, deep and sensationally delicious. The concentration is exceptional too. Then, there's the long, long finish, filled with fruit and sugar. It is irresistible, in addition to being nuanced and complex."" August 2022.
",,[],,,467410,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/467410.jpeg,36,2023-10-08 07:10:01,,1,['05013626116722'],False,,0.75,[],TAYLOR FLADGATE - 50 YEAR OLD TAWNY GOLDEN AGE,,Portugal,False,,2,2,NOT APPLICABLE,NOT APPLICABLE,False,12.0, 50 YEAR OLD TAWNY GOLDEN AGE,0.2,,False,[],SM,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,349.99,10,False,,,taylor fladgate - 50 year old tawny golden age,,,8,Wine,[],1005,1036,1147,27.0,12599.64,0.15000000000000002,2333.2666666666664,0.06451612903225806
3288,bcls,product,164129,0.6023824,TAYLOR FLADGATE - FINE WHITE,,,Fortified Wine,4.4,[],,22.99,,,,Other Blend,"Fully matured in oak so it is smooth and ready to drink, Taylor Fladgate's Fine White Port is made exclusively from white grapes. Serve it chilled with toasted almonds or hazelnuts for a creative aperitif.
",,[],,,164129,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/164129.jpeg,911,2023-10-08 07:10:01,,1,['05013626111239'],False,,0.75,[],TAYLOR FLADGATE - FINE WHITE,,Portugal,False,,2,2,WHITE,OTHER BLEND,False,79.0, FINE WHITE,0.2,,False,[],SR,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,22.99,10,False,,,taylor fladgate - fine white,,,102,Wine,[],1005,1036,1147,683.25,20943.89,0.15000000000000002,153.26666666666662,0.42473118279569894
3289,bcls,product,309401,0.6023824,TAYLOR FLADGATE - FIRST ESTATE RESERVE,Other Blend,,Fortified Wine,4.4,[],True,24.49,,,2023-10-01T00:00:00.000-07:00,,"Deep ruby in colour, it has a potent nose of concentrated fruit, crammed with blackcurrant, plum and liquorice flavours. Its luscious texture is supported by a firm tannic structure giving the wine restrained elegance for which Taylor's Ports are famous for.
",2023-10-01T00:00:00.000-07:00,['On Sale'],2023-10-28T00:00:00.000-07:00,,309401,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/309401.jpeg,663,2023-10-08 07:10:01,,1,['05013626111260'],False,,0.75,[],TAYLOR FLADGATE - FIRST ESTATE RESERVE,,Portugal,False,,2,2,RED,OTHER BLEND,False,62.0, FIRST ESTATE RESERVE,0.2,,False,['On Sale'],SR,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,21.99,10,False,,,taylor fladgate - first estate reserve,,2023-10-28T00:00:00.000-07:00,98,Wine,[],1005,1036,1147,497.25,16236.869999999999,0.15000000000000002,163.26666666666662,0.3333333333333333
3290,bcls,product,509836,0.6023824,TAYLOR FLADGATE - LATE BOTTLED VINTAGE 2016,Other Blend,,Fortified Wine,4.4,[],,16.99,,,,,"92 Points, James Suckling: ""Blackberries with some dried fruit and hints of sultanas. Slightly lifted. It's a medium-bodied LBV with lovely sweetness and a lightly chewy and grippy ending that turns sweet and slightly dry at the end. Delicious Port."" (July 2021)
",,[],,,509836,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/509836.jpeg,411,2023-10-08 07:10:01,,1,"['00808755007295', '05013626111154']",False,,0.375,[],TAYLOR FLADGATE - LATE BOTTLED VINTAGE 2016,,Portugal,False,,2,2,RED,OTHER BLEND,False,32.0, LATE BOTTLED VINTAGE 2016,0.2,,False,[],SR,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,16.99,10,False,,,taylor fladgate - late bottled vintage 2016,,,82,Wine,[],1005,1036,1147,154.125,6982.889999999999,0.07500000000000001,226.53333333333327,0.17204301075268819
3291,bcls,product,289603,0.5951133,TAYLOR FLADGATE - LATE BOTTLED VINTAGE 2016,Other Blend,,Fortified Wine,4.3,[],,26.99,,,,,"92 Points, Decanter World Wine Awards: ""Dense with a hint of dark chocolate concentration on the nose; similarly rich and well defined on the palate with firm ripe tannins on the finish. A rather lovely LBV."" (June 2022)
",,[],,,289603,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/289603.jpeg,2060,2023-10-08 07:10:01,,1,['05013626111277'],False,,0.75,[],TAYLOR FLADGATE - LATE BOTTLED VINTAGE 2016,,Portugal,False,,2,2,RED,OTHER BLEND,False,167.0, LATE BOTTLED VINTAGE 2016,0.2,,False,[],SR,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,26.99,10,False,,,taylor fladgate - late bottled vintage 2016,,,132,Wine,[],1005,1036,1147,1545.0,55599.399999999994,0.15000000000000002,179.9333333333333,0.8978494623655914
3292,bcls,product,402102,0.6023824,TAYLOR FLADGATE - RESERVE TAWNY HISTORICAL THE MALLET,,,Fortified Wine,4.8,[],,57.99,,,,,"92 Points, Gismondi On Wine: ""Old Tawny is always harmonious. In this case, it is a rich harmony. Still, maturity and complexity play an equally important role, binding the butterscotch, the caramel, the spice, the toffee, the reserved fruit and frankly, the history. Drink or hold, but mainly contemplate."" Dec 2022
",,[],,,402102,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/402102.jpeg,164,2023-10-08 07:10:01,,1,['05013626116432'],False,,0.75,[],TAYLOR FLADGATE - RESERVE TAWNY HISTORICAL THE MALLET,,Portugal,False,,2,2,NOT APPLICABLE,NOT APPLICABLE,False,24.0, RESERVE TAWNY HISTORICAL THE MALLET,0.2,,False,[],ST,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,57.99,10,False,,,taylor fladgate - reserve tawny historical the mallet,,,6,Wine,[],1005,1036,1147,123.0,9510.36,0.15000000000000002,386.59999999999997,0.12903225806451613
3293,bcls,product,495138,0.5951133,TAYLOR FLADGATE - SINGLE HARVEST PORT 1971,,,Portugal Wine,4.6,[],,399.99,,,,,"Warm mellow notes of black coffee, molasses and marzipan blend with dried fig, sultana and woody notes of cigar box and cedar. Subtle hints of tobacco leaf, faded rose petal, black tea and scents of orange flower. Elegance and equilibrium are the hallmarks of this very fine aged tawny.
",,[],,,495138,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/495138.jpeg,12,2023-10-08 07:10:01,,1,['00501362611649'],False,,0.75,[],TAYLOR FLADGATE - SINGLE HARVEST PORT 1971,,Portugal,False,Douro,2,2,NOT APPLICABLE,NOT APPLICABLE,False,4.0, SINGLE HARVEST PORT 1971,0.2,,False,[],SM,,TAYLOR FLADGATE ,PT,,Portugal Fruit and Dessert Wine,Other Wine,False,False,0,399.99,10,False,,,taylor fladgate - single harvest port 1971,,,6,Wine,[],1005,1048,1247,9.0,4799.88,0.15000000000000002,2666.5999999999995,0.021505376344086023
3294,bcls,product,66434,0.6023824,"TAYLOR FLADGATE - VERY OLD TAWNY PORT ""KINGSMAN"" EDITION",,,Fortified Wine,4.2,[],,5500.0,,,,,"A very rare, exclusive and limited edition, this Tawny port matured for almost 90 years in hand-made seasoned oak casks.  The wine opens with a rich confection of molasses and butterscotch, with complex notes of almond, fig and spices.  The palate is smooth and velvety with rich, intense flavours. 
",,[],,,66434,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/66434.jpeg,2,2023-10-08 07:10:01,,1,['05013626116142'],False,,0.5,[],"TAYLOR FLADGATE - VERY OLD TAWNY PORT ""KINGSMAN"" EDITION",,Portugal,False,,2,2,NOT APPLICABLE,NOT APPLICABLE,False,1.0," VERY OLD TAWNY PORT ""KINGSMAN"" EDITION",0.2,,False,[],SM,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,5500.0,10,False,,,"taylor fladgate - very old tawny port ""kingsman"" edition",,,20,Wine,[],1005,1036,1147,1.0,11000.0,0.1,55000.0,0.005376344086021506
3295,bcls,product,229082,0.5951133,TAYLOR FLADGATE - VINTAGE 2000,,,Fortified Wine,4.2,[],,459.99,,,,,False,,[],,,229082,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/229082.jpeg,16,2023-10-08 07:10:01,,1,['05013626110904'],False,,1.5,[],TAYLOR FLADGATE - VINTAGE 2000,,Portugal,False,,2,2,NOT APPLICABLE,NOT APPLICABLE,False,3.0, VINTAGE 2000,0.2,,False,[],SM,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,459.99,10,False,,,taylor fladgate - vintage 2000,,,8,Wine,[],1005,1036,1147,24.0,7359.84,0.30000000000000004,1533.2999999999997,0.016129032258064516
3296,bcls,product,174910,0.6023824,TAYLOR FLADGATE - VINTAGE 2016,,,Fortified Wine,4.3,[],,79.99,,,,,"100 Points, James Suckling - #4 Top 100 of 2018 - ""OMG. This is really the most amazing young Taylor's I have ever tasted. Full-bodied and lightly sweet with super power and intensity. So racy and focused. Yet this has such muscle and intensity."" (November 2018)
",,[],,,174910,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/174910.jpeg,2,2023-10-08 07:10:01,,1,['05013626115701'],False,,0.375,[],TAYLOR FLADGATE - VINTAGE 2016,,Portugal,False,,2,2,NOT APPLICABLE,NOT APPLICABLE,False,1.0, VINTAGE 2016,0.2,,False,[],ST,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,79.99,10,False,,,taylor fladgate - vintage 2016,,,13,Wine,[],1005,1036,1147,0.75,159.98,0.07500000000000001,1066.533333333333,0.005376344086021506
3297,bcls,product,174915,0.6023824,TAYLOR FLADGATE - VINTAGE 2016,,,Fortified Wine,5.0,[],,299.99,,,,,"100 Points, James Suckling - #4 Top 100 of 2018 - ""OMG. This is really the most amazing young Taylor's I have ever tasted. Full-bodied and lightly sweet with super power and intensity. So racy and focused. Yet this has such muscle and intensity."" (November 2018)
",,[],,,174915,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/174915.jpeg,15,2023-10-08 07:10:01,,1,['05013626115718'],False,,1.5,[],TAYLOR FLADGATE - VINTAGE 2016,,Portugal,False,,2,2,NOT APPLICABLE,NOT APPLICABLE,False,4.0, VINTAGE 2016,0.2,,False,[],ST,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,299.99,10,False,,,taylor fladgate - vintage 2016,,,5,Wine,[],1005,1036,1147,22.5,4499.85,0.30000000000000004,999.9666666666666,0.021505376344086023
3298,bcls,product,174907,0.5951133,TAYLOR FLADGATE - VINTAGE 2016,,,Fortified Wine,5.0,[],,149.99,,,,,"100 Points, James Suckling - #4 Top 100 of 2018 - ""OMG. This is really the most amazing young Taylor's I have ever tasted. Full-bodied and lightly sweet with super power and intensity. So racy and focused. Yet this has such muscle and intensity."" (November 2018)
",,[],,,174907,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/174907.jpeg,7,2023-10-08 07:10:01,,1,['05013626115695'],False,,0.75,[],TAYLOR FLADGATE - VINTAGE 2016,,Portugal,False,,2,2,NOT APPLICABLE,NOT APPLICABLE,False,5.0, VINTAGE 2016,0.2,,False,[],ST,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,149.99,10,False,,,taylor fladgate - vintage 2016,,,9,Wine,[],1005,1036,1147,5.25,1049.93,0.15000000000000002,999.9333333333333,0.026881720430107527
3299,bcls,product,423900,0.5951133,TAYLOR FLADGATE - VINTAGE 2018,,,Fortified Wine,5.0,[],,309.99,,,,,"98 Points & #10 Top 100 Cellar Selections of 2021, Wine Enthusiast: ""This is an exceptional vintage. Intensely perfumed and richly structured with dark black fruits and concentrated tannins, it is set for seriously long-term aging. The power of the wine, based around the producer's Quinta da Vargellas, is magnificent."" (October 2021)
",,[],,,423900,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/423900.jpeg,23,2023-10-08 07:10:01,,1,['05013626116234'],False,,1.5,[],TAYLOR FLADGATE - VINTAGE 2018,,Portugal,False,,2,2,NOT APPLICABLE,NOT APPLICABLE,False,8.0, VINTAGE 2018,0.2,,False,[],SM,,TAYLOR FLADGATE ,PT,,Port Wine,Port,False,False,0,309.99,10,False,,,taylor fladgate - vintage 2018,,,1,Wine,[],1005,1036,1147,34.5,7129.77,0.30000000000000004,1033.3,0.043010752688172046
3300,bcls,product,90352,0.5951133,TENKU NO TSUKI - UMESHU,,,Sake,3.6,[],True,33.29,,,2023-10-01T00:00:00.000-07:00,,"Aromatic and refreshing 'Umeshu' plum wine. Bright fresh plum and apricot nose with full flavour of Japanese plums on the palate backed by balanced sweetness and acidity level with a lasting satisfying finish. Versatile enough to go with meals as aperitif or digestif. Great with desserts, with soda water or on the rocks. Fresh plum flavour adds brightness in any cocktails.
",2023-10-01T00:00:00.000-07:00,['On Sale'],2023-10-28T00:00:00.000-07:00,,90352,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/90352.jpeg,59,2023-10-08 07:10:01,,1,['04968167020155'],False,,0.72,[],TENKU NO TSUKI - UMESHU,,Japan,False,,2,2,NOT APPLICABLE,NOT APPLICABLE,False,8.0, UMESHU,0.12,,False,['On Sale'],SH,,TENKU NO TSUKI ,JP,,Japan Sake,Sake,False,False,0,27.17,10,False,,,tenku no tsuki - umeshu,,2023-10-28T00:00:00.000-07:00,16,Wine,[],1005,1049,1257,42.48,1964.11,0.08639999999999999,385.300925925926,0.043010752688172046
3301,bcls,product,681841,0.5951133,TENZAN - SHICHIDA JUNMAI MUROKA SAKE,,,Sake,4.3,[],,48.79,,,,,"Honey sweet aromas with hints of green apple.  Full bodied and well balanced, bursting with umami interwoven with vibrant acidity. Non-charcoal filtered, enhancing it's robust texture.
",,[],,,681841,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/681841.jpeg,119,2023-10-08 07:10:01,,1,['04951451031340'],False,,0.72,[],TENZAN - SHICHIDA JUNMAI MUROKA SAKE,,Japan,False,,2,2,NOT APPLICABLE,NOT APPLICABLE,False,8.0, SHICHIDA JUNMAI MUROKA SAKE,0.17,,False,[],SH,,TENZAN ,JP,,Japan Sake,Sake,False,False,0,48.79,00,False,,,tenzan - shichida junmai muroka sake,,,11,Wine,[],1005,1049,1257,85.67999999999999,5806.01,0.12240000000000001,398.6111111111111,0.043010752688172046
3302,bcls,product,50383,0.6023824,TERRE DI CHIETI BIANCO - ALTOPIANO,,,Italy Wine,4.3,[],,18.99,,,,Other Blend,"Aromas of chalk, chamomile and citronella offer a vibrant start to this easygoing wine. It is rounded in feel on the palate, bolstered by bright, persistent acidity and sporting flavours of juicy citrus and melon.
",,['BCL Select'],,,50383,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/50383.jpeg,1306,2023-10-08 07:10:01,,1,"['08002001082155', '00626990403715']",False,,1.5,[],TERRE DI CHIETI BIANCO - ALTOPIANO,,Italy,False,Other Italy Central,2,2,WHITE,OTHER BLEND,False,133.0, ALTOPIANO,0.12,,True,['BCL Select'],C,,TERRE DI CHIETI BIANCO ,IT,,Italy White Wine,White Wine,False,False,0,18.99,00,False,,,terre di chieti bianco - altopiano,,,172,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1005,1043,1206,1959.0,24800.94,0.18,105.5,0.7150537634408602
3303,bcls,product,278658,0.5951133,TERRE DI CHIETI PINOT GRIGIO - CANTINA TOLLO PIETRAME,,,Italy Wine,4.4,['Featured Sale'],True,14.99,,,2023-10-01T00:00:00.000-07:00,Pinot Gris / Pinot Grigio,"92 Points, Luca Maroni: ""A fresh and fruity Pinot Grigio with clear notes of exotic fruits and an elegant floral perfume on the finish.""
",2023-10-01T00:00:00.000-07:00,"['BCL Select', 'On Sale']",2023-10-28T00:00:00.000-07:00,,278658,True,['Featured Sale'],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/278658.jpeg,3740,2023-10-08 07:10:01,,1,"['08002001083336', '00696852046060']",False,,0.75,[],TERRE DI CHIETI PINOT GRIGIO - CANTINA TOLLO PIETRAME,,Italy,False,Other Italy South,2,2,WHITE,PINOT GRIS/PINOT GRIGIO,False,111.0, CANTINA TOLLO PIETRAME,0.125,,True,"['BCL Select', 'On Sale']",C,,TERRE DI CHIETI PINOT GRIGIO ,IT,,Italy White Wine,White Wine,False,False,0,11.99,00,False,"[{'urlAlias': '/promotion/monthly-flyer', 'name': 'Featured products', 'promoCode': '2023OCTFEATURESALE', 'published': True, 'shortName': 'Featured Sale'}]","[{'urlAlias': '/promotion/monthly-flyer', 'name': 'Featured products', 'promoCode': '2023OCTFEATURESALE', 'published': True, 'shortName': 'Featured Sale'}]",terre di chieti pinot grigio - cantina tollo pietrame,,2023-10-28T00:00:00.000-07:00,28,Wine,"[{'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1005,1043,1206,2805.0,56062.6,0.09375,159.89333333333335,0.5967741935483871
3304,bcls,product,50388,0.5951133,TERRE DI CHIETI ROSSO - ALTOPIANO,Other Blend,,Italy Wine,4.0,[],True,18.99,,,2023-10-01T00:00:00.000-07:00,,"Notes of small red berry fruits, wild cherry, violets and delicate spice. Full-bodied and well-structured with soft and well-balanced tannins.
",2023-10-01T00:00:00.000-07:00,"['BCL Select', 'On Sale']",2023-10-28T00:00:00.000-07:00,,50388,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/50388.jpeg,1824,2023-10-08 07:10:01,,1,"['00626990403708', '08002001086900']",False,,1.5,[],TERRE DI CHIETI ROSSO - ALTOPIANO,,Italy,False,Other Italy Central,2,2,RED,OTHER BLEND,False,134.0, ALTOPIANO,0.13,,True,"['BCL Select', 'On Sale']",C,,TERRE DI CHIETI ROSSO ,IT,,Italy Red Wine,Red Wine,False,False,0,16.99,00,False,,,terre di chieti rosso - altopiano,,2023-10-28T00:00:00.000-07:00,40,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1005,1043,1203,2736.0,34637.759999999995,0.195,97.38461538461537,0.7204301075268817
3305,bcls,product,402977,0.6023824,TERRE DI CHIETI ROSSO - FEUDO ANTICO ORGANIC,Montepulciano,,Italy Wine,3.7,[],,44.99,,,,,False,,['BCL Select'],,,402977,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/402977.jpeg,837,2023-10-08 07:10:01,,1,['08002001086160'],False,,3.0,['Organic'],TERRE DI CHIETI ROSSO - FEUDO ANTICO ORGANIC,,Italy,False,Other Italy South,2,2,RED,MONTEPULCIANO,True,83.0, FEUDO ANTICO ORGANIC,0.125,,True,['BCL Select'],C,,TERRE DI CHIETI ROSSO ,IT,,Italy Red Wine,Red Wine,False,False,0,44.99,00,False,,,terre di chieti rosso - feudo antico organic,,,35,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': '<b>BC</b>L<em>SELECT</em>', 'labelLengthWithoutTags': 9}]",1005,1043,1203,2511.0,37656.630000000005,0.375,119.97333333333334,0.44623655913978494
